ORF,Name,Allele,Strain,Plate,Row,Column
YPL129W,TAF14,,DMA-SLOW388,SG2,3,22
YOR202W,HIS3,,DMA1,SG2,3,23
YOR202W,HIS3,,DMA1,SG2,3,24
YOR202W,HIS3,,DMA1,SG2,4,1
YDR323C,PEP7,,DMA-SLOW103,SG2,4,2
YDR200C,VPS64,,DMA-SLOW93,SG2,4,3
YBR003W,COQ1,,DMA-SLOW17,SG2,4,4
YPR047W,MSF1,,DMA-SLOW400,SG2,4,5
YOR202W,HIS3,,DMA1,SG2,4,6
YOR202W,HIS3,,DMA1,SG2,4,7
YLR244C,MAP1,,DMA-SLOW265,SG2,4,8
YOR202W,HIS3,,DMA1,SG2,4,9
YLR396C,VPS33,,DMA-SLOW277,SG2,4,10
YDR069C,DOA4,,DMA-SLOW83,SG2,4,11
YOR202W,HIS3,,DMA1,SG2,4,12
YOR202W,HIS3,,DMA1,SG2,4,13
YOR202W,HIS3,,DMA1,SG2,4,14
YOR202W,HIS3,,DMA1,SG2,4,15
YDR129C,SAC6,,DMA-SLOW78,SG2,4,16
YDR140W,MTQ2,,DMA-SLOW75,SG2,4,17
YCR028C,FEN2,,DMA-SLOW39,SG2,4,18
YPL065W,VPS28,,DMA-SLOW395,SG2,4,19
YJR105W,ADO1,,DMA-SLOW234,SG2,4,20
YOR202W,HIS3,,DMA1,SG2,4,21
YCL008C,STP22,,DMA-SLOW46,SG2,4,22
YOR202W,HIS3,,DMA1,SG2,4,23
YOR202W,HIS3,,DMA1,SG2,4,24
YOR202W,HIS3,,DMA1,SG2,5,1
YGL025C,PGD1,,DMA-SLOW146,SG2,5,2
YPL059W,GRX5,,DMA-SLOW396,SG2,5,3
YDR176W,NGG1,,DMA-SLOW73,SG2,5,4
YOR200W,,,DMA-SLOW422,SG2,5,5
YLR270W,DCS1,,DMA-SLOW287,SG2,5,6
YOR202W,HIS3,,DMA1,SG2,5,7
YCL005W,LDB16,,DMA-SLOW48,SG2,5,8
YNR037C,RSM19,,DMA-SLOW338,SG2,5,9
YGR167W,CLC1,,DMA-SLOW191,SG2,5,10
YGR064W,,,DMA-SLOW175,SG2,5,11
YBL006C,LDB7,,DMA-SLOW4,SG2,5,12
YOR202W,HIS3,,DMA1,SG2,5,13
YDR204W,COQ4,,DMA-SLOW92,SG2,5,14
YGL033W,HOP2,,DMA-SLOW145,SG2,5,15
YJR102C,VPS25,,DMA-SLOW236,SG2,5,16
YGL223C,COG1,,DMA-SLOW159,SG2,5,17
YKR006C,MRPL13,,DMA-SLOW262,SG2,5,18
YOR202W,HIS3,,DMA1,SG2,5,19
YPL049C,DIG1,,DMA-SLOW374,SG2,5,20
YPL118W,MRP51,,DMA-SLOW389,SG2,5,21
YGL003C,CDH1,,DMA-SLOW147,SG2,5,22
YDR226W,ADK1,,DMA-SLOW91,SG2,5,23
YOR202W,HIS3,,DMA1,SG2,5,24
YOR202W,HIS3,,DMA1,SG2,6,1
YCL005W,LDB16,,DMA-SLOW48,SG2,6,2
YML024W,RPS17A,,DMA-SLOW293,SG2,6,3
YGR006W,PRP18,,DMA-SLOW180,SG2,6,4
YHR013C,ARD1,,DMA-SLOW199,SG2,6,5
YOR202W,HIS3,,DMA1,SG2,6,6
YHR060W,VMA22,,DMA-SLOW195,SG2,6,7
YKL119C,VPH2,,DMA-SLOW248,SG2,6,8
YBR133C,HSL7,,DMA-SLOW32,SG2,6,9
YNR052C,POP2,,DMA-SLOW337,SG2,6,10
YKL119C,VPH2,,DMA-SLOW248,SG2,6,11
YBR120C,CBP6,,DMA-SLOW34,SG2,6,12
YOR202W,HIS3,,DMA1,SG2,6,13
YBL058W,SHP1,,DMA-SLOW22,SG2,6,14
YDR495C,VPS3,,DMA-SLOW109,SG2,6,15
YOR202W,HIS3,,DMA1,SG2,6,16
YDR456W,NHX1,,DMA-SLOW114,SG2,6,17
YPL040C,ISM1,,DMA-SLOW377,SG2,6,18
YOR202W,HIS3,,DMA1,SG2,6,19
YBL044W,,,DMA-SLOW24,SG2,6,20
YOR202W,HIS3,,DMA1,SG2,6,21
YJL080C,SCP160,,DMA-SLOW227,SG2,6,22
YDR495C,VPS3,,DMA-SLOW109,SG2,6,23
YOR202W,HIS3,,DMA1,SG2,6,24
YOR202W,HIS3,,DMA1,SG2,7,1
YOR202W,HIS3,,DMA1,SG2,7,2
YNR037C,RSM19,,DMA-SLOW338,SG2,7,3
YOR202W,HIS3,,DMA1,SG2,7,4
YOR198C,BFR1,,DMA-SLOW370,SG2,7,5
YOR202W,HIS3,,DMA1,SG2,7,6
YLR069C,MEF1,,DMA-SLOW274,SG2,7,7
YOR202W,HIS3,,DMA1,SG2,7,8
YHR060W,VMA22,,DMA-SLOW195,SG2,7,9
YOR202W,HIS3,,DMA1,SG2,7,10
YJR102C,VPS25,,DMA-SLOW236,SG2,7,11
YOR202W,HIS3,,DMA1,SG2,7,12
YPL268W,PLC1,,DMA-SLOW403,SG2,7,13
YOR202W,HIS3,,DMA1,SG2,7,14
YOR202W,HIS3,,DMA1,SG2,7,15
YOR202W,HIS3,,DMA1,SG2,7,16
YBL006C,LDB7,,DMA-SLOW4,SG2,7,17
YDR140W,MTQ2,,DMA-SLOW75,SG2,7,18
YOR202W,HIS3,,DMA1,SG2,7,19
YLR025W,SNF7,,DMA-SLOW254,SG2,7,20
YLR069C,MEF1,,DMA-SLOW274,SG2,7,21
YOR202W,HIS3,,DMA1,SG2,7,22
YJL080C,SCP160,,DMA-SLOW227,SG2,7,23
YOR202W,HIS3,,DMA1,SG2,7,24
YOR202W,HIS3,,DMA1,SG2,8,1
YOR202W,HIS3,,DMA1,SG2,8,2
YBR133C,HSL7,,DMA-SLOW32,SG2,8,3
YER086W,ILV1,,DMA-SLOW156,SG2,8,4
YDR176W,NGG1,,DMA-SLOW73,SG2,8,5
YOR202W,HIS3,,DMA1,SG2,8,6
YOR202W,HIS3,,DMA1,SG2,8,7
YOR202W,HIS3,,DMA1,SG2,8,8
YOR202W,HIS3,,DMA1,SG2,8,9
YOR202W,HIS3,,DMA1,SG2,8,10
YOR202W,HIS3,,DMA1,SG2,8,11
YNR070W,PDR18,,DMA-SLOW360,SG2,8,12
YMR242C,RPL20A,,DMA-SLOW315,SG2,8,13
YBL093C,ROX3,,DMA-SLOW19,SG2,8,14
YJL200C,ACO2,,DMA-SLOW217,SG2,8,15
YGR159C,NSR1,,DMA-SLOW170,SG2,8,16
YNL248C,RPA49,,DMA-SLOW346,SG2,8,17
YPR101W,SNT309,,DMA-SLOW417,SG2,8,18
YPL271W,ATP15,,DMA-SLOW402,SG2,8,19
YDR200C,VPS64,,DMA-SLOW93,SG2,8,20
YCR084C,TUP1,,DMA-SLOW59,SG2,8,21
YGL003C,CDH1,,DMA-SLOW147,SG2,8,22
YER044C,ERG28,,DMA-SLOW138,SG2,8,23
YOR202W,HIS3,,DMA1,SG2,8,24
YOR202W,HIS3,,DMA1,SG2,9,1
YOR202W,HIS3,,DMA1,SG2,9,2
YOR036W,PEP12,,DMA-SLOW351,SG2,9,3
YPL040C,ISM1,,DMA-SLOW377,SG2,9,4
YGL033W,HOP2,,DMA-SLOW145,SG2,9,5
YLR358C,,,DMA-SLOW280,SG2,9,6
YOR202W,HIS3,,DMA1,SG2,9,7
YJR105W,ADO1,,DMA-SLOW234,SG2,9,8
YKL162C-A,,,DMA-SLOW242,SG2,9,9
YGL223C,COG1,,DMA-SLOW159,SG2,9,10
YLR270W,DCS1,,DMA-SLOW287,SG2,9,11
YJL127C,SPT10,,DMA-SLOW224,SG2,9,12
YBR173C,UMP1,,DMA-SLOW30,SG2,9,13
YML024W,RPS17A,,DMA-SLOW293,SG2,9,14
YOR202W,HIS3,,DMA1,SG2,9,15
YOR202W,HIS3,,DMA1,SG2,9,16
YPL097W,MSY1,,DMA-SLOW391,SG2,9,17
YLR358C,,,DMA-SLOW280,SG2,9,18
YOR202W,HIS3,,DMA1,SG2,9,19
YDR136C,VPS61,,DMA-SLOW77,SG2,9,20
YOR202W,HIS3,,DMA1,SG2,9,21
YDR137W,RGP1,,DMA-SLOW76,SG2,9,22
YOR202W,HIS3,,DMA1,SG2,9,23
YOR202W,HIS3,,DMA1,SG2,9,24
YOR202W,HIS3,,DMA1,SG2,10,1
YJL200C,ACO2,,DMA-SLOW217,SG2,10,2
YOR295W,UAF30,,DMA-SLOW363,SG2,10,3
BLANK,BLANK,,,SG2,10,4
YNL248C,RPA49,,DMA-SLOW346,SG2,10,5
YOR202W,HIS3,,DMA1,SG2,10,6
YGR006W,PRP18,,DMA-SLOW180,SG2,10,7
YOR202W,HIS3,,DMA1,SG2,10,8
YPL059W,GRX5,,DMA-SLOW396,SG2,10,9
YDR204W,COQ4,,DMA-SLOW92,SG2,10,10
YDR323C,PEP7,,DMA-SLOW103,SG2,10,11
YGL223C,COG1,,DMA-SLOW159,SG2,10,12
YKL162C-A,,,DMA-SLOW242,SG2,10,13
YNR070W,PDR18,,DMA-SLOW360,SG2,10,14
YPL059W,GRX5,,DMA-SLOW396,SG2,10,15
YPR047W,MSF1,,DMA-SLOW400,SG2,10,16
YBL044W,,,DMA-SLOW24,SG2,10,17
YGL240W,DOC1,,DMA-SLOW158,SG2,10,18
YGL072C,,,DMA-SLOW167,SG2,10,19
YOR198C,BFR1,,DMA-SLOW370,SG2,10,20
YDR069C,DOA4,,DMA-SLOW83,SG2,10,21
YGR020C,VMA7,,DMA-SLOW179,SG2,10,22
YGL240W,DOC1,,DMA-SLOW158,SG2,10,23
YOR202W,HIS3,,DMA1,SG2,10,24
YOR202W,HIS3,,DMA1,SG2,11,1
YDR300C,PRO1,,DMA-SLOW105,SG2,11,2
YOR202W,HIS3,,DMA1,SG2,11,3
YPR101W,SNT309,,DMA-SLOW417,SG2,11,4
YNL133C,FYV6,,DMA-SLOW330,SG2,11,5
YLR403W,SFP1,,DMA-SLOW299,SG2,11,6
YDR195W,REF2,,DMA-SLOW95,SG2,11,7
YOR202W,HIS3,,DMA1,SG2,11,8
YBR173C,UMP1,,DMA-SLOW30,SG2,11,9
YOR202W,HIS3,,DMA1,SG2,11,10
YOR202W,HIS3,,DMA1,SG2,11,11
YFR036W,CDC26,,DMA-SLOW431,SG2,11,12
YDR017C,KCS1,,DMA-SLOW61,SG2,11,13
YBL093C,ROX3,,DMA-SLOW19,SG2,11,14
YKL169C,,,DMA-SLOW241,SG2,11,15
YAL021C,CCR4,,DMA-SLOW9,SG2,11,16
YOR202W,HIS3,,DMA1,SG2,11,17
YGL025C,PGD1,,DMA-SLOW146,SG2,11,18
YOR202W,HIS3,,DMA1,SG2,11,19
YGR285C,ZUO1,,DMA-SLOW204,SG2,11,20
YDR300C,PRO1,,DMA-SLOW105,SG2,11,21
YOR202W,HIS3,,DMA1,SG2,11,22
YOR202W,HIS3,,DMA1,SG2,11,23
YOR202W,HIS3,,DMA1,SG2,11,24
YOR202W,HIS3,,DMA1,SG2,12,1
YOR202W,HIS3,,DMA1,SG2,12,2
YKR006C,MRPL13,,DMA-SLOW262,SG2,12,3
YMR242C,RPL20A,,DMA-SLOW315,SG2,12,4
YLR396C,VPS33,,DMA-SLOW277,SG2,12,5
YBL093C,ROX3,,DMA-SLOW19,SG2,12,6
YOR202W,HIS3,,DMA1,SG2,12,7
YJL140W,RPB4,,DMA-SLOW222,SG2,12,8
YDR456W,NHX1,,DMA-SLOW114,SG2,12,9
YOR202W,HIS3,,DMA1,SG2,12,10
YGL246C,RAI1,,DMA-SLOW157,SG2,12,11
YPL097W,MSY1,,DMA-SLOW391,SG2,12,12
YDR197W,CBS2,,DMA-SLOW94,SG2,12,13
YBR127C,VMA2,,DMA-SLOW33,SG2,12,14
YPR047W,MSF1,,DMA-SLOW400,SG2,12,15
YER014C-A,BUD25,,DMA-SLOW141,SG2,12,16
YCL008C,STP22,,DMA-SLOW46,SG2,12,17
YGR159C,NSR1,,DMA-SLOW170,SG2,12,18
YER070W,RNR1,,DMA-SLOW133,SG2,12,19
YDR283C,GCN2,,DMA-SLOW85,SG2,12,20
YLR244C,MAP1,,DMA-SLOW265,SG2,12,21
YOR202W,HIS3,,DMA1,SG2,12,22
YER044C,ERG28,,DMA-SLOW138,SG2,12,23
YOR202W,HIS3,,DMA1,SG2,12,24
YOR202W,HIS3,,DMA1,SG2,13,1
YOR202W,HIS3,,DMA1,SG2,13,2
YGR064W,,,DMA-SLOW175,SG2,13,3
BLANK,BLANK,,,SG2,13,4
YOR202W,HIS3,,DMA1,SG2,13,5
YOR202W,HIS3,,DMA1,SG2,13,6
YDR197W,CBS2,,DMA-SLOW94,SG2,13,7
YBR003W,COQ1,,DMA-SLOW17,SG2,13,8
YOR202W,HIS3,,DMA1,SG2,13,9
YGL072C,,,DMA-SLOW167,SG2,13,10
YPL002C,SNF8,,DMA-SLOW382,SG2,13,11
YPL049C,DIG1,,DMA-SLOW374,SG2,13,12
YCR084C,TUP1,,DMA-SLOW59,SG2,13,13
YOR202W,HIS3,,DMA1,SG2,13,14
YDR226W,ADK1,,DMA-SLOW91,SG2,13,15
YDR448W,ADA2,,DMA-SLOW116,SG2,13,16
YHR013C,ARD1,,DMA-SLOW199,SG2,13,17
YDR195W,REF2,,DMA-SLOW95,SG2,13,18
YOR202W,HIS3,,DMA1,SG2,13,19
YOR202W,HIS3,,DMA1,SG2,13,20
YGR167W,CLC1,,DMA-SLOW191,SG2,13,21
YJL140W,RPB4,,DMA-SLOW222,SG2,13,22
YPL002C,SNF8,,DMA-SLOW382,SG2,13,23
YOR202W,HIS3,,DMA1,SG2,13,24
YOR202W,HIS3,,DMA1,SG2,14,1
YOR202W,HIS3,,DMA1,SG2,14,2
YEL027W,VMA3,,DMA-SLOW126,SG2,14,3
YPL065W,VPS28,,DMA-SLOW395,SG2,14,4
YKL002W,DID4,,DMA-SLOW230,SG2,14,5
YNL133C,FYV6,,DMA-SLOW330,SG2,14,6
YOR202W,HIS3,,DMA1,SG2,14,7
YLR403W,SFP1,,DMA-SLOW299,SG2,14,8
YER086W,ILV1,,DMA-SLOW156,SG2,14,9
YOR202W,HIS3,,DMA1,SG2,14,10
YNR052C,POP2,,DMA-SLOW337,SG2,14,11
YOR202W,HIS3,,DMA1,SG2,14,12
YOR202W,HIS3,,DMA1,SG2,14,13
YOR202W,HIS3,,DMA1,SG2,14,14
YDR017C,KCS1,,DMA-SLOW61,SG2,14,15
YCR028C,FEN2,,DMA-SLOW39,SG2,14,16
YFR036W,CDC26,,DMA-SLOW431,SG2,14,17
YOR202W,HIS3,,DMA1,SG2,14,18
YGL200C,EMP24,,DMA-SLOW162,SG2,14,19
YOR202W,HIS3,,DMA1,SG2,14,20
YDR129C,SAC6,,DMA-SLOW78,SG2,14,21
YAL035W,FUN12,,DMA-SLOW8,SG2,14,22
YBR127C,VMA2,,DMA-SLOW33,SG2,14,23
YOR202W,HIS3,,DMA1,SG2,14,24
YOR202W,HIS3,,DMA1,SG2,15,1
YOR202W,HIS3,,DMA1,SG2,15,2
YDR136C,VPS61,,DMA-SLOW77,SG2,15,3
YOR200W,,,DMA-SLOW422,SG2,15,4
YOR202W,HIS3,,DMA1,SG2,15,5
YOR202W,HIS3,,DMA1,SG2,15,6
YOR036W,PEP12,,DMA-SLOW351,SG2,15,7
YBL058W,SHP1,,DMA-SLOW22,SG2,15,8
YOR202W,HIS3,,DMA1,SG2,15,9
YLR069C,MEF1,,DMA-SLOW274,SG2,15,10
YOR202W,HIS3,,DMA1,SG2,15,11
YDR448W,ADA2,,DMA-SLOW116,SG2,15,12
YDR448W,ADA2,,DMA-SLOW116,SG2,15,13
YOR202W,HIS3,,DMA1,SG2,15,14
